Source	Target
Enterprise content management	Network-attached storage
Enterprise content management	Oracle Corporation
Enterprise content management	Personal digital assistant
Massachusetts	Boston College
Massachusetts	Boston University
Massachusetts	Information technology
Massachusetts	Irish Americans
Massachusetts	Ivy League
Massachusetts	John Kerry
Massachusetts	New England
Massachusetts	United States Census Bureau
Massachusetts	Vermont
Green computing	1E
Green computing	80 Plus
Green computing	Advanced Configuration and Power Interface
Green computing	Advanced Micro Devices
Green computing	Advanced Power Management
Green computing	Athabasca University
Green computing	Australian Computer Society
Green computing	Australian National University
Green computing	Battery recycling
Green computing	BIOS
Green computing	California Electronic Waste Recycling Act
Green computing	Camara (charity)
Green computing	Cathode ray tube
Green computing	Central processing unit
Green computing	Challenging the Chip
Green computing	China
Green computing	Climate Savers Computing Initiative
Green computing	Cold cathode
Green computing	CompTIA
Green computing	Computational sustainability
Green computing	Computer cooling
Green computing	Cool'n'Quiet
Green computing	CRT monitor
Green computing	Data center infrastructure efficiency
Green computing	Data migration
Green computing	Dell
Green computing	Desktop sharing
Green computing	Desktop virtualization
Green computing	Digger gold
Green computing	Dynamic provisioning environment
Green computing	Ecological footprint
Green computing	E-cycling
Green computing	EDay
Green computing	Efficient energy use
Green computing	Electronic Product Environmental Assessment Tool
Green computing	Energy Efficient Ethernet
Green computing	Energy Star
Green computing	Energy use in the United States
Green computing	Faronics
Green computing	Fusion-io
Green computing	George W. Bush
Green computing	Graphics processing unit
Green computing	Green500
Green computing	Green chemistry
Green computing	Green Comm Challenge
Green computing	Green Electronics Council
Green computing	Green information system
Green computing	Group Policy
Green computing	Hard disk drives
Green computing	Hard drive
Green computing	Hewlett-Packard
Green computing	Hibernation (computing)
Green computing	IBM
Green computing	IEEE 1680
Green computing	Information Systems Examination Board
Green computing	Information technology
Green computing	Intel
Green computing	Interconnect bottleneck
Green computing	IT energy management
Green computing	Landfill
Green computing	Light-emitting diode
Green computing	Linux operating system
Green computing	Linux Terminal Server Project
Green computing	LongHaul
Green computing	LongRun
Green computing	Mainframe computer
Green computing	Megaflops
Green computing	Microsoft
Green computing	Minimalism (computing)
Green computing	Online shopping
Green computing	Optical communication
Green computing	Optical fiber cable
Green computing	Optical interconnect
Green computing	Pakistan
Green computing	Parallel optical interface
Green computing	PC power management
Green computing	Performance per watt
Green computing	Plug computer
Green computing	Power factor
Green computing	PowerNow!
Green computing	Power usage effectiveness
Green computing	RAM
Green computing	Rebound effect (conservation)
Green computing	Recycling
Green computing	Resource consumption
Green computing	Restriction of Hazardous Substances Directive
Green computing	Silicon Valley Toxics Coalition
Green computing	Sleep mode
Green computing	Solid-state drive
Green computing	SPECpower
Green computing	SPECvirt
Green computing	SpeedStep
Green computing	Standby power
Green computing	Sun Microsystems
Green computing	Sustainable Electronics Initiative
Green computing	Teleconference
Green computing	The Green Grid
Green computing	Thin client
Green computing	Thunderbolt (interface)
Green computing	Timer coalescing
Green computing	Time-sharing
Green computing	Transmeta
Green computing	Tsubame (supercomputer)
Green computing	Undervolting
Green computing	United States Environmental Protection Agency
Green computing	University of Michigan
Green computing	VIA Technologies
Green computing	Video card
Green computing	Virtual application
Green computing	Virtualization
Green computing	VMmark
Green computing	Watt
Green computing	X86 architecture
Green computing	X86 virtualization
Computer recycling	Apple Inc.
Computer recycling	Basel Convention
Computer recycling	Battery (electricity)
Computer recycling	California Electronic Waste Recycling Act
Computer recycling	Camara (social enterprise)
Computer recycling	Cathode ray tube
Computer recycling	China RoHS
Computer recycling	Computer
Computer recycling	Computer hardware
Computer recycling	Computer technology for developing areas
Computer recycling	Dell
Computer recycling	Digger gold
Computer recycling	EDay
Computer recycling	Electronic waste
Computer recycling	Electronic Waste Recycling Fee
Computer recycling	Hewlett-Packard
Computer recycling	Landfill
Computer recycling	Laptop
Computer recycling	Lead
Computer recycling	Mercury (element)
Computer recycling	Personal computer
Computer recycling	RAM
Computer recycling	Recycling
Computer recycling	Resource Conservation and Recovery Act
Computer recycling	Restriction of Hazardous Substances Directive
Computer recycling	Silicon Valley Toxics Coalition
Computer recycling	Solving the E-waste Problem
Computer recycling	Sustainable Electronics Initiative
Computer recycling	Tin
Computer recycling	United States Environmental Protection Agency
Computer recycling	Waste Electrical and Electronic Equipment Directive
Mark Hurd	Compaq
Mark Hurd	Desktop computer
Mark Hurd	Hewlett-Packard
Mark Hurd	Laptop
Mark Hurd	Oracle Corporation
Amazon Web Services	Analytics
Amazon Web Services	Cache (computing)
Amazon Web Services	China
Amazon Web Services	Computer cluster
Amazon Web Services	Computing platform
Amazon Web Services	Customer relationship management
Amazon Web Services	Data center
Amazon Web Services	Data warehouse
Amazon Web Services	Germany
Amazon Web Services	IBM
Amazon Web Services	Microsoft
Amazon Web Services	Server farm
Amazon Web Services	Solid-state drive
Amazon Web Services	Storage virtualization
Amazon Web Services	Virtualization
ThinkCentre	64-bit computing
ThinkCentre	Desktop computer
ThinkCentre	DisplayPort
ThinkCentre	IBM
ThinkCentre	Lenovo
ThinkCentre	Linux
ThinkCentre	List of IBM products
ThinkCentre	Multi-core processor
ThinkCentre	Server (computing)
Microsoft Servers	Business intelligence
Microsoft Servers	Microsoft
Microsoft Servers	Microsoft Office
Microsoft Servers	Microsoft Windows
Microsoft Servers	Operating system
Microsoft Servers	Server (computing)
Microsoft Servers	System administrator
Microsoft Servers	Windows 2000
Microsoft Servers	Windows Server 2003
Embarrassingly parallel	Central processing unit
Embarrassingly parallel	Computer graphics
Embarrassingly parallel	Graphics processing unit
Embarrassingly parallel	Parallel computing
Embarrassingly parallel	Server farm
Embarrassingly parallel	Supercomputer
Lustre (file system)	Blue Gene
Lustre (file system)	Carnegie Mellon University
Lustre (file system)	Computer cluster
Lustre (file system)	C (programming language)
Lustre (file system)	Cray
Lustre (file system)	Dell
Lustre (file system)	Exascale computing
Lustre (file system)	Fujitsu
Lustre (file system)	Hewlett-Packard
Lustre (file system)	High-performance computing
Lustre (file system)	InfiniBand
Lustre (file system)	Intel
Lustre (file system)	Linux kernel
Lustre (file system)	Linux
Lustre (file system)	Metadata
Lustre (file system)	Oak Ridge National Laboratory
Lustre (file system)	Operating system
Lustre (file system)	Oracle Corporation
Lustre (file system)	Solaris (operating system)
Lustre (file system)	Sun Microsystems
Lustre (file system)	Supercomputer
Lustre (file system)	Tokyo Institute of Technology
Lustre (file system)	TOP500
Lustre (file system)	United States Department of Energy
Sun Ray	Energy Star
Sun Ray	Laptop
Sun Ray	Linux
Sun Ray	Microsoft Windows
Sun Ray	MIPS architecture
Sun Ray	Oracle Corporation
Sun Ray	Solaris (operating system)
Sun Ray	Sun Microsystems
Sun Ray	Thin client
World Environment Day	Index of environmental articles
World Environment Day	Natural environment
World Environment Day	Ottawa
Athlon 64 X2	AMD 10h
Athlon 64 X2	AMD Phenom
Athlon 64 X2	Athlon 64
Athlon 64 X2	Central processing unit
Athlon 64 X2	Cool'n'Quiet
Athlon 64 X2	CPU cache
Athlon 64 X2	Desktop computer
Athlon 64 X2	HyperTransport
Athlon 64 X2	Multi-core processor
Athlon 64 X2	Operating system
Athlon 64 X2	Parallel computing
Athlon 64 X2	Server (computing)
Athlon 64 X2	Software
Athlon 64 X2	Watt
Athlon 64 X2	X86-64
Passive house	Compact fluorescent lamp
Passive house	Ecological footprint
Passive house	Efficient energy use
Passive house	Energy conservation
Passive house	Energy Star
Passive house	Germany
Passive house	Heat exchanger
Passive house	House Energy Rating
Passive house	LED lamp
Passive house	Light pollution
Passive house	Renewable heat
Passive house	Watt
Architectural lighting design	Compact fluorescent lamp
Architectural lighting design	Electrical engineering
Architectural lighting design	Energy conservation
Architectural lighting design	Light-emitting diode
Architectural lighting design	Lighting
Architectural lighting design	Light pollution
Architectural lighting design	Mercury (element)
Architectural lighting design	Street light
Architectural lighting design	Watt
Cool'n'Quiet	Advanced Configuration and Power Interface
Cool'n'Quiet	Advanced Micro Devices
Cool'n'Quiet	AMD Turbo Core
Cool'n'Quiet	Athlon 64
Cool'n'Quiet	Athlon 64 X2
Cool'n'Quiet	Central processing unit
Cool'n'Quiet	Dynamic frequency scaling
Cool'n'Quiet	Intel
Cool'n'Quiet	Intel Turbo Boost
Cool'n'Quiet	Linux kernel
Cool'n'Quiet	Phenom II
Cool'n'Quiet	PowerNow!
Cool'n'Quiet	Quiet PC
Cool'n'Quiet	RMClock
Cool'n'Quiet	Sempron
Cool'n'Quiet	SpeedStep
Circle K International	Boston College
Circle K International	Ottawa
William McDonough	Ford Motor Company
William McDonough	Green chemistry
William McDonough	Sustainable architecture
William McDonough	Sustainable design
William McDonough	Sustainable development
Tyan	Broadcom
Tyan	Desktop computer
Tyan	Fremont, California
Tyan	IBM
Tyan	Intel
Tyan	Motherboard
Tyan	Server (computing)
Benchmark (computing)	Central processing unit
Benchmark (computing)	Computer architecture
Benchmark (computing)	Computer program
Benchmark (computing)	Computing
Benchmark (computing)	FLOPS
Benchmark (computing)	Grid computing
Benchmark (computing)	Instructions per second
Benchmark (computing)	Pentium 4
Benchmark (computing)	Performance per watt
Benchmark (computing)	VMmark
Utility computing	Computer cluster
Utility computing	Grid computing
Utility computing	Supercomputer
Utility computing	Time-sharing
Social networking service	Cycling
Social networking service	Data mining
Social networking service	Desktop computer
Social networking service	Facebook
Social networking service	Internet
Social networking service	Laptop
Social networking service	Social media
Social networking service	Tablet computer
Start menu	Apple menu
Start menu	Hibernation (computing)
Start menu	Microsoft
Start menu	Microsoft Windows
Start menu	Shutdown (computing)
Start menu	Sleep mode
Start menu	Tablet computer
Start menu	Ubuntu (operating system)
Start menu	Windows 10
Start menu	Windows 2000
Start menu	Windows 8
Start menu	Windows 9x
Start menu	Windows Server 2003
Start menu	Windows Vista
Start menu	Windows XP
Dell Dimension	Dell
Dell Dimension	Desktop computer
Dell Dimension	Pentium 4
Sleep mode	1E
Sleep mode	Advanced Configuration and Power Interface
Sleep mode	Advanced Power Management
Sleep mode	Booting
Sleep mode	Green computing
Sleep mode	Hibernate (OS feature)
Sleep mode	Hibernation (computing)
Sleep mode	Linux
Sleep mode	Microsoft Windows
Sleep mode	One Watt Initiative
Sleep mode	Operating system
Sleep mode	PC power management
Sleep mode	Power management
Sleep mode	Random-access memory
Sleep mode	Shutdown (computing)
Sleep mode	Standby power
Sleep mode	Wake-on-ring
Sleep mode	Windows Vista
CPU core voltage	Central processing unit
CPU core voltage	CMOS
CPU core voltage	Desktop computer
CPU core voltage	Dynamic frequency scaling
CPU core voltage	Dynamic voltage scaling
CPU core voltage	Graphics processing unit
CPU core voltage	Intel
CPU core voltage	Laptop
CPU core voltage	Microprocessor
CPU core voltage	Moore's law
CPU core voltage	Operating system
CPU core voltage	Overclocking
CPU core voltage	Power management
CPU core voltage	Power supply
Zinc–carbon battery	Battery Directive
Zinc–carbon battery	Recycling
Zinc–carbon battery	Remote control
Zinc–carbon battery	Waste Electrical and Electronic Equipment Directive
Free and open-source graphics device driver	Advanced Micro Devices
Free and open-source graphics device driver	ARM architecture
Free and open-source graphics device driver	Arm Holdings
Free and open-source graphics device driver	ATI Technologies
Free and open-source graphics device driver	BIOS
Free and open-source graphics device driver	Broadcom
Free and open-source graphics device driver	C (programming language)
Free and open-source graphics device driver	Desktop computer
Free and open-source graphics device driver	Digital rights management
Free and open-source graphics device driver	DisplayPort
Free and open-source graphics device driver	FreeBSD
Free and open-source graphics device driver	Free software
Free and open-source graphics device driver	Graphics processing unit
Free and open-source graphics device driver	Intel
Free and open-source graphics device driver	Linux kernel
Free and open-source graphics device driver	Linux
Free and open-source graphics device driver	MacBook Air
Free and open-source graphics device driver	Microsoft Windows
Free and open-source graphics device driver	Nvidia
Free and open-source graphics device driver	PowerVR
Free and open-source graphics device driver	Solaris (operating system)
Free and open-source graphics device driver	System on a chip
Free and open-source graphics device driver	Ubuntu (operating system)
Free and open-source graphics device driver	VIA Technologies
Free and open-source graphics device driver	Windows Vista
Free and open-source graphics device driver	Windows XP
Free and open-source graphics device driver	X86-64
Free and open-source graphics device driver	X86
SpeedStep	Advanced Configuration and Power Interface
SpeedStep	Advanced Micro Devices
SpeedStep	AMD Turbo Core
SpeedStep	Cool'n'Quiet
SpeedStep	CPU core voltage
SpeedStep	CPU power dissipation
SpeedStep	Dynamic frequency scaling
SpeedStep	Intel
SpeedStep	Intel Turbo Boost
SpeedStep	Linux
SpeedStep	Microprocessor
SpeedStep	Microsoft
SpeedStep	OpenSolaris
SpeedStep	Pentium 4
SpeedStep	Power management
SpeedStep	PowerNow!
SpeedStep	Solaris (operating system)
SpeedStep	Sun Microsystems
SpeedStep	Windows 2000
SpeedStep	Windows XP
SpeedStep	X86
Sun Fire	Blade server
Sun Fire	Fujitsu
Sun Fire	Linux
Sun Fire	NetBSD
Sun Fire	Oracle Corporation
Sun Fire	Red Hat Enterprise Linux
Sun Fire	Restriction of Hazardous Substances Directive
Sun Fire	Server (computing)
Sun Fire	Solaris (operating system)
Sun Fire	SPARC Enterprise
Sun Fire	Sun Microsystems
Sun Fire	UltraSPARC T1
Sun Fire	Windows 2000
Sun Fire	Windows Server 2003
Sun Fire	X86-64
Windows Vista	Advanced Power Management
Windows Vista	Apple Inc.
Windows Vista	ATI Technologies
Windows Vista	Central processing unit
Windows Vista	Consumer electronics
Windows Vista	C (programming language)
Windows Vista	Dell
Windows Vista	Desktop computer
Windows Vista	Digital rights management
Windows Vista	Flash memory
Windows Vista	Graphics processing unit
Windows Vista	Group Policy
Windows Vista	Hard disk drive
Windows Vista	Hewlett-Packard
Windows Vista	Lenovo
Windows Vista	Microsoft
Windows Vista	Microsoft Windows
Windows Vista	Motherboard
Windows Vista	Operating system
Windows Vista	RAM
Windows Vista	Start menu
Windows Vista	Tablet computer
Windows Vista	Windows 2000
Windows Vista	Windows 98
Windows Vista	Windows 9x
Windows Vista	Windows Server 2003
Windows Vista	Windows Vista I/O technologies
Windows Vista	Windows XP
Windows Vista	X86-64
Profiling (computer programming)	Algorithmic efficiency
Profiling (computer programming)	Apple Inc.
Profiling (computer programming)	Benchmark (computing)
Profiling (computer programming)	Computer architecture
Profiling (computer programming)	Hypervisor
Profiling (computer programming)	Intel
Profiling (computer programming)	Java (programming language)
Profiling (computer programming)	Operating system
Profiling (computer programming)	Oracle Corporation
Unified EFI Forum	Advanced Configuration and Power Interface
Unified EFI Forum	Advanced Micro Devices
Unified EFI Forum	Arm Holdings
Unified EFI Forum	BIOS
Unified EFI Forum	Booting
Unified EFI Forum	Dell
Unified EFI Forum	HP Inc.
Unified EFI Forum	IBM
Unified EFI Forum	Intel
Unified EFI Forum	Lenovo
Unified EFI Forum	Microsoft
Unified EFI Forum	Operating system
Unified EFI Forum	Unified Extensible Firmware Interface
Minimalism (computing)	Apple Inc.
Minimalism (computing)	Computer hardware
Minimalism (computing)	Jevons paradox
Minimalism (computing)	Linux
Minimalism (computing)	Microsoft
Minimalism (computing)	Mobile computing
Minimalism (computing)	Personal computer
Minimalism (computing)	Plug computer
Minimalism (computing)	Programming language
Minimalism (computing)	Random-access memory
Minimalism (computing)	Software bloat
Minimalism (computing)	Software
Minimalism (computing)	Windows 8
IOPS	Flash memory
IOPS	Fusion-io
IOPS	Hard disk drive
IOPS	IBM
IOPS	Instructions per second
IOPS	Intel
IOPS	Performance per watt
IOPS	Seek time
IOPS	Solid-state drive
Advanced Configuration and Power Interface	Active State Power Management
Advanced Configuration and Power Interface	Advanced Micro Devices
Advanced Configuration and Power Interface	Advanced Power Management
Advanced Configuration and Power Interface	BIOS
Advanced Configuration and Power Interface	Computer
Advanced Configuration and Power Interface	Computer hardware
Advanced Configuration and Power Interface	Cool'n'Quiet
Advanced Configuration and Power Interface	Dynamic voltage scaling
Advanced Configuration and Power Interface	FreeBSD
Advanced Configuration and Power Interface	Green computing
Advanced Configuration and Power Interface	Hard drive
Advanced Configuration and Power Interface	Hewlett-Packard
Advanced Configuration and Power Interface	Hibernation (computing)
Advanced Configuration and Power Interface	Intel
Advanced Configuration and Power Interface	Linux distribution
Advanced Configuration and Power Interface	Linux kernel
Advanced Configuration and Power Interface	Microsoft
Advanced Configuration and Power Interface	NetBSD
Advanced Configuration and Power Interface	Operating system
Advanced Configuration and Power Interface	PCI Express
Advanced Configuration and Power Interface	Pentium 4
Advanced Configuration and Power Interface	Power management
Advanced Configuration and Power Interface	PowerNow!
Advanced Configuration and Power Interface	Power supply unit (computer)
Advanced Configuration and Power Interface	RAM
Advanced Configuration and Power Interface	SeaBIOS
Advanced Configuration and Power Interface	Sleep mode
Advanced Configuration and Power Interface	Solaris (operating system)
Advanced Configuration and Power Interface	SpeedStep
Advanced Configuration and Power Interface	Toshiba
Advanced Configuration and Power Interface	Ubuntu (operating system)
Advanced Configuration and Power Interface	Unified EFI Forum
Advanced Configuration and Power Interface	Unified Extensible Firmware Interface
Advanced Configuration and Power Interface	VIA Technologies
Advanced Configuration and Power Interface	Wake-on-LAN
Advanced Configuration and Power Interface	Wake-on-ring
Advanced Configuration and Power Interface	Windows 2000
Advanced Configuration and Power Interface	Windows 98
Advanced Configuration and Power Interface	Windows Server 2003
Advanced Configuration and Power Interface	Windows Vista
Advanced Configuration and Power Interface	Windows XP
Hexavalent chromium	Restriction of Hazardous Substances Directive
Hexavalent chromium	United States Environmental Protection Agency
Channel I/O	Amdahl Corporation
Channel I/O	Booting
Channel I/O	CDC 6600
Channel I/O	CMOS
Channel I/O	Computing
Channel I/O	IBM
Channel I/O	Mainframe computer
Channel I/O	Operating system
Channel I/O	Supercomputer
AMD 10h	Advanced Micro Devices
AMD 10h	AMD Phenom
AMD 10h	Athlon 64
AMD 10h	BIOS
AMD 10h	Bulldozer (microarchitecture)
AMD 10h	Central processing unit
AMD 10h	Cool'n'Quiet
AMD 10h	CPU cache
AMD 10h	Desktop computer
AMD 10h	HyperTransport
AMD 10h	Integrated circuit
AMD 10h	Intel Core 2
AMD 10h	Intel
AMD 10h	Linux
AMD 10h	Microprocessor
AMD 10h	PCI Express
AMD 10h	Phenom II
AMD 10h	Sempron
AMD 10h	Server (computing)
AMD 10h	Video card
AMD 10h	Watt
AMD 10h	X86-64
AMD 10h	X86
High Precision Event Timer	Advanced Configuration and Power Interface
High Precision Event Timer	Advanced Programmable Interrupt Controller
High Precision Event Timer	BIOS
High Precision Event Timer	Computer hardware
High Precision Event Timer	FreeBSD
High Precision Event Timer	Intel
High Precision Event Timer	Linux kernel
High Precision Event Timer	Linux
High Precision Event Timer	Microsoft
High Precision Event Timer	Microsoft Windows
High Precision Event Timer	OpenSolaris
High Precision Event Timer	Operating system
High Precision Event Timer	Southbridge (computing)
High Precision Event Timer	Time Stamp Counter
High Precision Event Timer	Windows Server 2003
High Precision Event Timer	Windows Vista
High Precision Event Timer	Windows XP
DisplayPort	Acer Inc.
DisplayPort	Active cable
DisplayPort	Advanced Micro Devices
DisplayPort	Apple Inc.
DisplayPort	Broadcom
DisplayPort	CMOS
DisplayPort	Dell
DisplayPort	Fujitsu
DisplayPort	Gigabyte Technology
DisplayPort	Hewlett-Packard
DisplayPort	Lenovo
DisplayPort	MacBook (Retina)
DisplayPort	NEC
DisplayPort	Nvidia
DisplayPort	NXP Semiconductors
DisplayPort	PCI Express
DisplayPort	System on a chip
DisplayPort	Thunderbolt (interface)
DisplayPort	Toshiba
DisplayPort	USB-C
DisplayPort	USB
Overhead (computing)	Algorithm
Overhead (computing)	Algorithmic efficiency
Overhead (computing)	Data structure
UltraSPARC T1	Central processing unit
UltraSPARC T1	CPU cache
UltraSPARC T1	Fujitsu
UltraSPARC T1	IBM
UltraSPARC T1	Java (programming language)
UltraSPARC T1	Linux
UltraSPARC T1	Microprocessor
UltraSPARC T1	Multi-core processor
UltraSPARC T1	NetBSD
UltraSPARC T1	Oracle Corporation
UltraSPARC T1	Oracle Database
UltraSPARC T1	Parallel computing
UltraSPARC T1	Server (computing)
UltraSPARC T1	Solaris (operating system)
UltraSPARC T1	SPARC Enterprise
UltraSPARC T1	Sun Fire
UltraSPARC T1	Sun Microsystems
UltraSPARC T1	Supercomputer
Dell OptiPlex	Athlon 64
Dell OptiPlex	ATX
Dell OptiPlex	Central processing unit
Dell OptiPlex	Dell
Dell OptiPlex	Desktop computer
Dell OptiPlex	Intel Atom
Dell OptiPlex	Intel Core 2
Dell OptiPlex	Intel
Dell OptiPlex	List of Intel chipsets
Dell OptiPlex	Pentium 4
Dell OptiPlex	Pentium III
Dell OptiPlex	RAM
Dell OptiPlex	Skylake (microarchitecture)
Dell OptiPlex	Software
Dell OptiPlex	USB
HP 9800 series	Apollo Computer
HP 9800 series	Desktop computer
HP 9800 series	Hewlett-Packard
HP 9800 series	HP 2100
HP 9800 series	Light-emitting diode
HP 9800 series	Operating system
HP 9800 series	Personal computer
HP 9800 series	Processor register
Open MPI	FreeBSD
Open MPI	Free software
Open MPI	High-performance computing
Open MPI	IBM Roadrunner
Open MPI	Linux
Open MPI	Message Passing Interface
Open MPI	Sun Microsystems
Open MPI	Supercomputer
Open MPI	TOP500
Solar Decathlon	Carnegie Mellon University
Solar Decathlon	China
Solar Decathlon	Cornell University
Solar Decathlon	Energy conservation
Solar Decathlon	Leadership in Energy and Environmental Design
Solar Decathlon	Sustainable architecture
Solar Decathlon	United States Department of Energy
Solar Decathlon	University of Michigan
Sustainable architecture	Ecological footprint
Sustainable architecture	Efficient energy use
Sustainable architecture	Energy consumption
Sustainable architecture	Energy Star
Sustainable architecture	Leadership in Energy and Environmental Design
Sustainable architecture	Passive house
Sustainable architecture	Renewable heat
Sustainable architecture	Sustainable design
Sustainable architecture	Sustainable development
Unstructured data	Business intelligence
Unstructured data	Data mining
Unstructured data	Metadata
SK Hynix	Apple Inc.
SK Hynix	Asus
SK Hynix	China
SK Hynix	CMOS
SK Hynix	Dell
SK Hynix	Desktop computer
SK Hynix	Flash memory
SK Hynix	Hard disk drive
SK Hynix	Hewlett-Packard
SK Hynix	HP Inc.
SK Hynix	IMac
SK Hynix	Laptop
SK Hynix	Personal digital assistant
Negawatt power	Ecological footprint
Negawatt power	Efficient energy use
Negawatt power	Energy conservation
Negawatt power	Energy Star
Negawatt power	Leadership in Energy and Environmental Design
Negawatt power	LED lamp
Negawatt power	Solar Decathlon
Negawatt power	Standby power
Negawatt power	Watt
HP Pavilion (computer)	Acer Inc.
HP Pavilion (computer)	Compaq
HP Pavilion (computer)	Dell
HP Pavilion (computer)	Desktop Computer
HP Pavilion (computer)	Desktop computer
HP Pavilion (computer)	Hewlett-Packard
HP Pavilion (computer)	HP Inc.
HP Pavilion (computer)	Intel
HP Pavilion (computer)	Laptop
HP Pavilion (computer)	Lenovo
HP Pavilion (computer)	Linux
HP Pavilion (computer)	Toshiba
Parallel optical interface	Interconnect bottleneck
Parallel optical interface	Optical communication
Parallel optical interface	Optical fiber cable
Parallel optical interface	Optical interconnect
Parallel optical interface	Supercomputer
Parallel optical interface	Thunderbolt (interface)
Reflective surfaces (climate engineering)	Energy conservation
Reflective surfaces (climate engineering)	Leadership in Energy and Environmental Design
Reflective surfaces (climate engineering)	Oak Ridge National Laboratory
Reflective surfaces (climate engineering)	United States Department of Energy
Reflective surfaces (climate engineering)	United States Environmental Protection Agency
Hibernation (computing)	1E
Hibernation (computing)	Advanced Configuration and Power Interface
Hibernation (computing)	Advanced Power Management
Hibernation (computing)	Apple menu
Hibernation (computing)	BIOS
Hibernation (computing)	Comparison of power management software suites
Hibernation (computing)	Faronics
Hibernation (computing)	Green computing
Hibernation (computing)	Laptop
Hibernation (computing)	Linux kernel
Hibernation (computing)	Microsoft
Hibernation (computing)	PC power management
Hibernation (computing)	Sleep mode
Hibernation (computing)	Standby power
Hibernation (computing)	Start menu
Hibernation (computing)	Uswsusp
Hibernation (computing)	Windows 2000
Hibernation (computing)	Windows 8
Hibernation (computing)	Windows 98
Hibernation (computing)	Windows 9x
Hibernation (computing)	Windows Driver Model
Hibernation (computing)	Windows Server 2003
Hibernation (computing)	Windows Vista
Hibernation (computing)	Windows XP
Advanced Programmable Interrupt Controller	Advanced Configuration and Power Interface
Advanced Programmable Interrupt Controller	BIOS
Advanced Programmable Interrupt Controller	Compaq
Advanced Programmable Interrupt Controller	Computing
Advanced Programmable Interrupt Controller	High Precision Event Timer
Advanced Programmable Interrupt Controller	IBM
Advanced Programmable Interrupt Controller	Intel
Advanced Programmable Interrupt Controller	Linux kernel
Advanced Programmable Interrupt Controller	Linux
Advanced Programmable Interrupt Controller	Pentium 4
Advanced Programmable Interrupt Controller	Power Mac G5
Advanced Programmable Interrupt Controller	Profiling (computer programming)
Advanced Programmable Interrupt Controller	RS/6000
Advanced Programmable Interrupt Controller	Windows 2000
Advanced Programmable Interrupt Controller	Windows 8
Advanced Programmable Interrupt Controller	Windows XP
Mercury battery	Alkaline battery
Mercury battery	Battery Directive
Mercury battery	Battery (electricity)
Mercury battery	Battery recycling
Mercury battery	Low-power electronics
Mercury battery	Mercury (element)
Mercury battery	Remote control
Dell PowerEdge	Advanced Micro Devices
Dell PowerEdge	Blade server
Dell PowerEdge	Central processing unit
Dell PowerEdge	Computer appliance
Dell PowerEdge	Computer hardware
Dell PowerEdge	CPU socket
Dell PowerEdge	Dell
Dell PowerEdge	Intel
Dell PowerEdge	Itanium
Dell PowerEdge	PCI Express
Dell PowerEdge	Server (computing)
Dell PowerEdge	X86 architecture
George W. Bush	2000s energy crisis
George W. Bush	Associated Press
George W. Bush	China
George W. Bush	Energy development
George W. Bush	Global warming
George W. Bush	Irish Americans
George W. Bush	John Kerry
George W. Bush	Massachusetts
George W. Bush	National Security Agency
George W. Bush	NSA warrantless surveillance (2001–07)
George W. Bush	Oak Ridge National Laboratory
George W. Bush	United States Department of Energy
NSA warrantless surveillance (2001–07)	Boston College
NSA warrantless surveillance (2001–07)	Data mining
NSA warrantless surveillance (2001–07)	George W. Bush
NSA warrantless surveillance (2001–07)	National Security Agency
NSA warrantless surveillance (2001–07)	Vermont
Multi-core processor	Advanced Micro Devices
Multi-core processor	AMD FireStream
Multi-core processor	ARM architecture
Multi-core processor	Athlon 64
Multi-core processor	Athlon 64 X2
Multi-core processor	Broadcom
Multi-core processor	Central processing unit
Multi-core processor	Computer
Multi-core processor	Computing
Multi-core processor	C (programming language)
Multi-core processor	CPU cache
Multi-core processor	CPU socket
Multi-core processor	Dynamic frequency scaling
Multi-core processor	Dynamic voltage scaling
Multi-core processor	Embarrassingly parallel
Multi-core processor	Graphics processing unit
Multi-core processor	Hewlett-Packard
Multi-core processor	IBM
Multi-core processor	Integrated circuit
Multi-core processor	Intel Atom
Multi-core processor	Intel
Multi-core processor	Laptop
Multi-core processor	Message Passing Interface
Multi-core processor	Microprocessor
Multi-core processor	Microsoft
Multi-core processor	MIPS architecture
Multi-core processor	Mobile phone
Multi-core processor	Nvidia
Multi-core processor	OpenMP
Multi-core processor	Operating system
Multi-core processor	Oracle Corporation
Multi-core processor	Parallel computing
Multi-core processor	Phenom II
Multi-core processor	PlayStation 3
Multi-core processor	Power Mac G5
Multi-core processor	Power management
Multi-core processor	Printed circuit board
Multi-core processor	Software
Multi-core processor	Sun Microsystems
Multi-core processor	System on a chip
Multi-core processor	Toshiba
Multi-core processor	UltraSPARC T1
Multi-core processor	Vector processor
Multi-core processor	X86
Electronic Waste Recycling Fee	California Electronic Waste Recycling Act
Electronic Waste Recycling Fee	Cathode ray tube
Electronic Waste Recycling Fee	Computer
Electronic Waste Recycling Fee	Laptop
Electronic Waste Recycling Fee	Television
Electronic Waste Recycling Fee	Waste Electrical and Electronic Equipment Directive
SDS 940	Booting
SDS 940	Cathode ray tube
SDS 940	Central processing unit
SDS 940	Hard disk drive performance characteristics
SDS 940	Integrated circuit
SDS 940	Mainframe computer
SDS 940	Operating system
SDS 940	Time-sharing
List of VIA chipsets	Accelerated Graphics Port
List of VIA chipsets	Advanced Micro Devices
List of VIA chipsets	Apollo VP3
