Source	Target
Murder of Seth Rich	Los Angeles Times
Murder of Seth Rich	NBC News
Murder of Seth Rich	NPR
Murder of Seth Rich	Snopes.com
Murder of Seth Rich	The Guardian
Murder of Seth Rich	The New York Times
Murder of Seth Rich	The Washington Post
Murder of Seth Rich	Twitter
Lying press	CNN
Lying press	Donald Trump
Lying press	Enemy of the people
Lying press	Fake News
Lying press	Fake news
Lying press	Germany
Lying press	NBC News
Lying press	Politico
Lying press	Propaganda
Lying press	Social media
Lying press	The Daily Telegraph
Lying press	The New York Times
Lying press	United States presidential election, 2016
Presidency of Donald Trump	ABC News
Presidency of Donald Trump	Alt-right
Presidency of Donald Trump	Bashar al-Assad
Presidency of Donald Trump	BBC News
Presidency of Donald Trump	Benjamin Netanyahu
Presidency of Donald Trump	Brendan Nyhan
Presidency of Donald Trump	BuzzFeed
Presidency of Donald Trump	CBS News
Presidency of Donald Trump	CNN
Presidency of Donald Trump	Cuba
Presidency of Donald Trump	Dartmouth College
Presidency of Donald Trump	Donald Trump
Presidency of Donald Trump	Donald Trump presidential campaign, 2016
Presidency of Donald Trump	Eric Trump
Presidency of Donald Trump	Fake news
Presidency of Donald Trump	FiveThirtyEight
Presidency of Donald Trump	Fox News
Presidency of Donald Trump	Hillary Clinton
Presidency of Donald Trump	Islamic State of Iraq and the Levant
Presidency of Donald Trump	Kellyanne Conway
Presidency of Donald Trump	Michael Flynn
Presidency of Donald Trump	NBC News
Presidency of Donald Trump	Nicolás Maduro
Presidency of Donald Trump	NPR
Presidency of Donald Trump	Pope Francis
Presidency of Donald Trump	President of the United States
Presidency of Donald Trump	Reince Priebus
Presidency of Donald Trump	Sarah Huckabee Sanders
Presidency of Donald Trump	Stoneman Douglas High School shooting
Presidency of Donald Trump	The Daily Telegraph
Presidency of Donald Trump	The Guardian
Presidency of Donald Trump	The New York Times
Presidency of Donald Trump	The Washington Post
Presidency of Donald Trump	Twitter
Presidency of Donald Trump	United States presidential election, 2016
Fake news website	ABC News
Fake news website	Active measures
Fake news website	Alex Younger
Fake news website	AlterNet
Fake news website	Alt-right
Fake news website	Anti-establishment
Fake news website	Avigdor Lieberman
Fake news website	Bashar al-Assad
Fake news website	BBC News
Fake news website	Brendan Nyhan
Fake news website	BuzzFeed
Fake news website	CBS News
Fake news website	Clickbait
Fake news website	CNN
Fake news website	CNNMoney
Fake news website	Corey Lewandowski
Fake news website	Craig Silverman
Fake news website	Dartmouth College
Fake news website	Defamation
Fake news website	Denver Guardian
Fake news website	Dilma Rousseff
Fake news website	Disinformation
Fake news website	Donald Trump
Fake news website	Doublethink
Fake news website	East StratCom Team
Fake news website	Eric Trump
Fake news website	Euromyth
Fake news website	Facebook
Fake news website	FactCheck.org
Fake news website	Fake news
Fake news website	Fake news websites
Fake news website	Federal Intelligence Service (Germany)
Fake news website	Filter bubble
Fake news website	Fox News
Fake news website	Germany
Fake news website	Google
Fake news website	Hillary Clinton
Fake news website	Hoax
Fake news website	Hong Kong
Fake news website	Impeachment of Dilma Rousseff
Fake news website	Information security
Fake news website	Information warfare
Fake news website	International Business Times
Fake news website	Internet censorship in China
Fake news website	Internet censorship
Fake news website	Internet
Fake news website	Internet troll
Fake news website	Islamic State of Iraq and the Levant
Fake news website	Israel
Fake news website	Joseph Pulitzer
Fake news website	Kargil War
Fake news website	Kellyanne Conway
Fake news website	Laura Boldrini
Fake news website	Little green men (Ukrainian crisis)
Fake news website	Los Angeles Times
Fake news website	Mainstream media
Fake news website	Mark Zuckerberg
Fake news website	Matteo Renzi
Fake news website	Media portrayal of the Ukrainian crisis
Fake news website	Myanmar
Fake news website	NBC News
Fake news website	News Feed
Fake news website	News satire
Fake news website	Paul Horner
Fake news website	Pizzagate conspiracy theory
Fake news website	Poland
Fake news website	Politico
Fake news website	Pope Francis
Fake news website	Populism
Fake news website	Post-truth politics
Fake news website	President of the United States
Fake news website	Propaganda
Fake news website	Psychological warfare
Fake news website	Smartphone
Fake news website	Snopes.com
Fake news website	Social media
Fake news website	Spanish–American War
Fake news website	Sputnik News
Fake news website	Tabloid journalism
Fake news website	The Daily Beast
Fake news website	The Daily Telegraph
Fake news website	The Guardian
Fake news website	The New York Times
Fake news website	The Onion
Fake news website	The Washington Post
Fake news website	Twitter
Fake news website	United States presidential election, 2016
Fake news website	United States
Fake news website	U.S. News & World Report
Fake news website	Viral phenomenon
Fake news website	Website spoofing
Fake news website	Weekly World News
Fake news website	William Randolph Hearst
Fake news website	Wired (magazine)
Fake news website	World Socialist Web Site
Fake news website	Yellow journalism
Fake news websites	Fake news website
Pizzagate conspiracy theory	ABC News
Pizzagate conspiracy theory	Alt-right
Pizzagate conspiracy theory	BBC News
Pizzagate conspiracy theory	CNN
Pizzagate conspiracy theory	CNNMoney
Pizzagate conspiracy theory	Fake news
Pizzagate conspiracy theory	Fake news website
Pizzagate conspiracy theory	Fox News
Pizzagate conspiracy theory	Hillary Clinton
Pizzagate conspiracy theory	Los Angeles Times
Pizzagate conspiracy theory	Murder of Seth Rich
Pizzagate conspiracy theory	NPR
Pizzagate conspiracy theory	Politico
Pizzagate conspiracy theory	Presidency of Donald Trump
Pizzagate conspiracy theory	Rolling Stone
Pizzagate conspiracy theory	Snopes.com
Pizzagate conspiracy theory	Social media
Pizzagate conspiracy theory	The Daily Beast
Pizzagate conspiracy theory	The New York Times
Pizzagate conspiracy theory	The Washington Post
Pizzagate conspiracy theory	Twitter
Pizzagate conspiracy theory	United States presidential election, 2016
Pizzagate conspiracy theory	U.S. News & World Report
Pizzagate conspiracy theory	Viral phenomenon
Denver Guardian	Facebook
Denver Guardian	Fake news website
Denver Guardian	Hillary Clinton
Denver Guardian	United States presidential election, 2016
Fake news websites in the United States	ABC News
Fake news websites in the United States	AlterNet
Fake news websites in the United States	Alt-right
Fake news websites in the United States	Bashar al-Assad
Fake news websites in the United States	BBC News
Fake news websites in the United States	BuzzFeed
Fake news websites in the United States	CBS News
Fake news websites in the United States	Clickbait
Fake news websites in the United States	CNN
Fake news websites in the United States	Craig Silverman
Fake news websites in the United States	Denver Guardian
Fake news websites in the United States	Disinformation
Fake news websites in the United States	Donald Trump
Fake news websites in the United States	Facebook
Fake news websites in the United States	FactCheck.org
Fake news websites in the United States	Fake news
Fake news websites in the United States	Fake news website
Fake news websites in the United States	Filter bubble
Fake news websites in the United States	Fox News
Fake news websites in the United States	Hillary Clinton
Fake news websites in the United States	International Business Times
Fake news websites in the United States	Kellyanne Conway
Fake news websites in the United States	List of satirical news websites
Fake news websites in the United States	NBC News
Fake news websites in the United States	News media
Fake news websites in the United States	News satire
Fake news websites in the United States	NPR
Fake news websites in the United States	Paul Horner
Fake news websites in the United States	Pizzagate conspiracy theory
Fake news websites in the United States	Politico
Fake news websites in the United States	Pope Francis
Fake news websites in the United States	Post-truth politics
Fake news websites in the United States	President of the United States
Fake news websites in the United States	Propaganda
Fake news websites in the United States	Rolling Stone
Fake news websites in the United States	Snopes.com
Fake news websites in the United States	Social media
Fake news websites in the United States	Sputnik (news agency)
Fake news websites in the United States	Tabloid journalism
Fake news websites in the United States	The Daily Beast
Fake news websites in the United States	The Guardian
Fake news websites in the United States	The New York Times
Fake news websites in the United States	The Washington Post
Fake news websites in the United States	Twitter
Fake news websites in the United States	United States presidential election, 2016
Fake news websites in the United States	U.S. News & World Report
Fake news websites in the United States	Viral phenomenon
Fake news websites in the United States	Website spoofing
2016 American Presidential Election	United States presidential election, 2016
Fake news	2016 American Presidential Election
Fake news	ABC News
Fake news	Active measures
Fake news	African National Congress
Fake news	Alarmism
Fake news	Alex Younger
Fake news	Allies of World War II
Fake news	Alternative facts
Fake news	AlterNet
Fake news	Alt-right
Fake news	Anti-establishment
Fake news	Anti-German sentiment
Fake news	Atrocity propaganda
Fake news	Augustus
Fake news	Avigdor Lieberman
Fake news	Bashar al-Assad
Fake news	BBC News
Fake news	Benjamin Netanyahu
Fake news	Blood libel
Fake news	Brendan Nyhan
Fake news	BuzzFeed
Fake news	CBS News
Fake news	China Central Television
Fake news	Clickbait
Fake news	Climate change denial
Fake news	CNN
Fake news	CNNMoney
Fake news	Colorado Senate
Fake news	Conservative Party of Canada leadership election, 2017
Fake news	Corey Lewandowski
Fake news	Critical thinking
Fake news	Cuba
Fake news	Dartmouth College
Fake news	Defamation
Fake news	Demoralization (warfare)
Fake news	Denver Guardian
Fake news	Digiday
Fake news	Dilma Rousseff
Fake news	Disinformation
Fake news	Donald Trump
Fake news	Donald Trump presidential campaign, 2016
Fake news	Donald Trump presidential campaign, 2020
Fake news	Doublethink
Fake news	Drudge Report
Fake news	Emmanuel Macron
Fake news	Eric Trump
Fake news	Euromaidan
Fake news	Facebook
Fake news	Facebook News Feed
Fake news	Fact checking
Fake news	FactCheck.org
Fake news	Fake news website
Fake news	Fake news websites
Fake news	Fake news websites in the United States
Fake news	Fancy Bear
Fake news	Fearmongering
Fake news	Federal Intelligence Service (Germany)
Fake news	Filter bubble
Fake news	FiveThirtyEight
Fake news	Fox News
Fake news	French presidential election, 2017
Fake news	George Yeo
Fake news	Germany
Fake news	Google
Fake news	Google Search
Fake news	Gupta family
Fake news	Hamas
Fake news	Havana
Fake news	Headline
Fake news	H. G. Wells
Fake news	Hillary Clinton
Fake news	Hoax
Fake news	Holocaust denial
Fake news	Hong Kong
Fake news	HuffPost
Fake news	Impeachment of Dilma Rousseff
Fake news	Information security
Fake news	Information warfare
Fake news	Instant messaging
Fake news	International Business Times
Fake news	Internet censorship in China
Fake news	Internet censorship
Fake news	Internet
Fake news	Internet troll
Fake news	Islamic State of Iraq and the Levant
Fake news	Israel
Fake news	Israel-related animal conspiracy theories
Fake news	Joseph Goebbels
Fake news	Joseph Pulitzer
Fake news	Journalism ethics and standards
Fake news	Justin Trudeau
Fake news	Kargil War
Fake news	Kellyanne Conway
Fake news	KTVK
Fake news	Lara Trump
Fake news	Laura Boldrini
Fake news	Lee Kuan Yew
Fake news	List of Facebook features
Fake news	Little green men (Ukrainian crisis)
Fake news	Los Angeles Times
Fake news	Lying press
Fake news	Mainstream media
Fake news	Malaysia Airlines Flight 17
Fake news	Mark Antony
Fake news	Mark Zuckerberg
Fake news	Matteo Renzi
Fake news	Media bias
Fake news	Media coverage of North Korea
Fake news	Media portrayal of the Ukrainian crisis
Fake news	Michael Flynn
Fake news	Microblogging
Fake news	Miloš Zeman
Fake news	Misinformation
Fake news	Myanmar
Fake news	NATO
Fake news	NBC News
Fake news	Neologism
Fake news	News media
Fake news	News satire
Fake news	Nightline
Fake news	Northwestern University
Fake news	NPR
Fake news	Orson Welles
Fake news	Paul Horner
Fake news	PBS
Fake news	Philip N. Howard
Fake news	Pizzagate conspiracy theory
Fake news	Poland
Fake news	Political satire
Fake news	Political Warfare Executive
Fake news	Politico
Fake news	Pope Francis
Fake news	Populism
Fake news	Post-truth politics
Fake news	President of the United States
Fake news	Propaganda
Fake news	Pseudohistory
Fake news	Psychological warfare
Fake news	Public opinion
Fake news	Randal Marlin
Fake news	Ray Scott (Colorado politician)
Fake news	Real News Update
Fake news	Red states and blue states
Fake news	Rolling Stone
Fake news	RT (TV network)
Fake news	Sander van der Linden
Fake news	Scott Pelley
Fake news	Sky News
Fake news	Smartphone
Fake news	Snopes.com
Fake news	Soap made from human corpses
Fake news	Social media
Fake news	South African municipal elections, 2016
Fake news	Spanish–American War
Fake news	Sputnik (news agency)
Fake news	Sputnik News
Fake news	State capture
Fake news	The Colbert Report
Fake news	The Daily Beast
Fake news	The Daily Show
Fake news	The Daily Telegraph
Fake news	The Guardian
Fake news	The Intercept
Fake news	The Late Show with Stephen Colbert
Fake news	The New York Times
Fake news	The Onion
Fake news	The Washington Post
Fake news	Tim Berners-Lee
Fake news	Trend Micro
Fake news	Twitter
Fake news	United States presidential election, 2016
Fake news	United States
Fake news	Univision Communications
Fake news	U.S. News & World Report
Fake news	USS Maine (ACR-1)
Fake news	Viral phenomenon
Fake news	Walter Duranty
Fake news	Website spoofing
Fake news	White Monopoly Capital
Fake news	William Randolph Hearst
Fake news	Wired (magazine)
Fake news	World Wide Web
Fake news	Yellow journalism
Alternative facts	BuzzFeed
Alternative facts	CNN
Alternative facts	Doublethink
Alternative facts	Fact checking
Alternative facts	Fake news
Alternative facts	Kellyanne Conway
Alternative facts	Los Angeles Times
Alternative facts	NBC News
Alternative facts	NPR
Alternative facts	Politico
Alternative facts	Post-truth politics
Alternative facts	The Guardian
Alternative facts	The Late Show with Stephen Colbert
Alternative facts	The New York Times
Alternative facts	The Washington Post
Alternative facts	U.S. News & World Report
Sarah Huckabee Sanders	CNN
Sarah Huckabee Sanders	Donald Trump
Sarah Huckabee Sanders	Fake news
Sarah Huckabee Sanders	Fox News
Sarah Huckabee Sanders	President of the United States
Sarah Huckabee Sanders	The Washington Post
Internet manipulation	Clickbait
Internet manipulation	Critical thinking
Internet manipulation	Defamation
Internet manipulation	Disinformation
Internet manipulation	Facebook
Internet manipulation	Fake news
Internet manipulation	Filter bubble
Internet manipulation	Internet censorship
Internet manipulation	Internet
Internet manipulation	Internet troll
Internet manipulation	Media bias
Internet manipulation	Media manipulation
Internet manipulation	Misinformation
Internet manipulation	NBC News
Internet manipulation	Propaganda
Internet manipulation	Social media
Internet manipulation	The Daily Beast
Internet manipulation	Tim Berners-Lee
Internet manipulation	Twitter
Internet manipulation	Viral phenomenon
Internet manipulation	Wired (magazine)
Internet manipulation	World Wide Web
Donald Trump presidential campaign, 2020	ABC News
Donald Trump presidential campaign, 2020	CBS News
Donald Trump presidential campaign, 2020	CNN
Donald Trump presidential campaign, 2020	CNNMoney
Donald Trump presidential campaign, 2020	Donald Trump
Donald Trump presidential campaign, 2020	Donald Trump presidential campaign, 2016
Donald Trump presidential campaign, 2020	Drudge Report
Donald Trump presidential campaign, 2020	Eric Trump
Donald Trump presidential campaign, 2020	FactCheck.org
Donald Trump presidential campaign, 2020	Fake news
Donald Trump presidential campaign, 2020	FiveThirtyEight
Donald Trump presidential campaign, 2020	Fox News
Donald Trump presidential campaign, 2020	Hillary Clinton
Donald Trump presidential campaign, 2020	HuffPost
Donald Trump presidential campaign, 2020	Kellyanne Conway
Donald Trump presidential campaign, 2020	Los Angeles Times
Donald Trump presidential campaign, 2020	Mark Zuckerberg
Donald Trump presidential campaign, 2020	Politico
Donald Trump presidential campaign, 2020	Presidency of Donald Trump
Donald Trump presidential campaign, 2020	President of the United States
Donald Trump presidential campaign, 2020	Stoneman Douglas High School shooting
Donald Trump presidential campaign, 2020	The Daily Telegraph
Donald Trump presidential campaign, 2020	The New York Times
Donald Trump presidential campaign, 2020	The Washington Post
Donald Trump presidential campaign, 2020	United States presidential election, 2016
Donald Trump presidential campaign, 2020	U.S. News & World Report
Lara Trump	Donald Trump
Lara Trump	Eric Trump
Lara Trump	President of the United States
Lara Trump	Real News Update
Alt-lite	Alt-right
Alt-lite	Donald Trump
Alt-lite	Fake news
Alt-lite	Los Angeles Times
Alt-lite	The Washington Post
Alt-lite	Wired (magazine)
News Feed	Clickbait
News Feed	Facebook
News Feed	Fake news
News Feed	Filter bubble
News Feed	List of Facebook features
News Feed	Mark Zuckerberg
News Feed	Snopes.com
News Feed	The New York Times
News Feed	Twitter
Sander van der Linden	NPR
Sander van der Linden	Post-truth politics
Sander van der Linden	The Guardian
The Plot to Hack America	Active measures
The Plot to Hack America	Disinformation
The Plot to Hack America	Donald Trump
The Plot to Hack America	Fake news
The Plot to Hack America	Fancy Bear
The Plot to Hack America	Hillary Clinton
The Plot to Hack America	Hybrid warfare
The Plot to Hack America	RT (TV network)
The Plot to Hack America	Social media
The Plot to Hack America	Sputnik (news agency)
The Plot to Hack America	Sputnik News
The Plot to Hack America	The Guardian
The Plot to Hack America	Twitter
The Plot to Hack America	United States presidential election, 2016
Real News Update	CNN
Real News Update	Donald Trump
Real News Update	Donald Trump presidential campaign, 2020
Real News Update	Facebook
Real News Update	Fake news
Real News Update	Lara Trump
Real News Update	Media bias
Real News Update	President of the United States
Real News Update	Propaganda
Real News Update	The Washington Post
Real News Update	United States
White Monopoly Capital	African National Congress
White Monopoly Capital	Bell Pottinger
White Monopoly Capital	Black First Land First
White Monopoly Capital	Fake news
White Monopoly Capital	Gupta family
White Monopoly Capital	HuffPost
White Monopoly Capital	State capture
White Monopoly Capital	Twitter
Digiday	CNN
Digiday	Politico
Digiday	The Washington Post
Digiday	Twitter
2017 Las Vegas shooting	ABC News
2017 Las Vegas shooting	CBS News
2017 Las Vegas shooting	CNN
2017 Las Vegas shooting	Donald Trump
2017 Las Vegas shooting	Facebook
2017 Las Vegas shooting	FactCheck.org
2017 Las Vegas shooting	Fake news
2017 Las Vegas shooting	Fake news website
2017 Las Vegas shooting	Google
2017 Las Vegas shooting	Islamic State of Iraq and the Levant
2017 Las Vegas shooting	Los Angeles Times
2017 Las Vegas shooting	NBC News
2017 Las Vegas shooting	Politico
2017 Las Vegas shooting	Snopes.com
2017 Las Vegas shooting	Social media
2017 Las Vegas shooting	Sputnik (news agency)
2017 Las Vegas shooting	The New York Times
2017 Las Vegas shooting	The Washington Post
Stoneman Douglas High School shooting	ABC News
Stoneman Douglas High School shooting	BBC News
Stoneman Douglas High School shooting	BuzzFeed
Stoneman Douglas High School shooting	CBS News
Stoneman Douglas High School shooting	CNN
Stoneman Douglas High School shooting	Donald Trump
Stoneman Douglas High School shooting	Fake news
Stoneman Douglas High School shooting	Fox News
Stoneman Douglas High School shooting	HuffPost
Stoneman Douglas High School shooting	NBC News
Stoneman Douglas High School shooting	NPR
Stoneman Douglas High School shooting	Rolling Stone
Stoneman Douglas High School shooting	The Daily Telegraph
Stoneman Douglas High School shooting	The Guardian
Stoneman Douglas High School shooting	The New York Times
Stoneman Douglas High School shooting	The Washington Post
Stoneman Douglas High School shooting	Wired (magazine)
Craig Silverman	BuzzFeed
Craig Silverman	Fake news
